,state_id,Title,Total,Partial vaccinated,Fully Vaccinated,Date
9902,24,Mizoram,1292854,733509,559345,2021-11-30 23:30
9903,25,Nagaland,1287880,739104,548776,2021-11-30 23:30
9904,26,Odisha,43611314,27862454,15748860,2021-11-30 23:30
9905,27,Puducherry,1241685,767369,474316,2021-11-30 23:30
9906,28,Punjab,24154500,16554978,7599522,2021-11-30 23:30
9907,29,Rajasthan,68405654,43517960,24887694,2021-11-30 23:30
9908,30,Sikkim,993396,523263,470133,2021-11-30 23:30
9909,31,Tamil Nadu,70423590,45433240,24990350,2021-11-30 23:30
9910,32,Telangana,37828838,24964748,12864090,2021-11-30 23:30
9911,33,Tripura,4577402,2553203,2024199,2021-11-30 23:30
9912,34,Uttar Pradesh,162698017,112334252,50363765,2021-11-30 23:30
9913,35,Uttarakhand,12683516,7587322,5096194,2021-11-30 23:30
9914,36,West Bengal,92773093,63281167,29491926,2021-11-30 23:30
9915,37,Daman and Diu,492808,279374,213434,2021-11-30 23:30
9916,1,Andaman and Nicobar Islands,555434,296963,258471,2021-12-01 23:30
9917,2,Andhra Pradesh,60022958,34990850,25032108,2021-12-01 23:30
9918,3,Arunachal Pradesh,1407983,795128,612855,2021-12-01 23:30
9919,4,Assam,33367816,21208386,12159430,2021-12-01 23:30
9920,5,Bihar,82422830,54635325,27787505,2021-12-01 23:30
9921,6,Chandigarh,1578337,942625,635712,2021-12-01 23:30
9922,7,Chhattisgarh,26035108,16509056,9526052,2021-12-01 23:30
9923,8,Dadra and Nagar Haveli,622436,395481,226955,2021-12-01 23:30
9924,9,Delhi,22856744,13927164,8929580,2021-12-01 23:30
9925,10,Goa,2319616,1283959,1035657,2021-12-01 23:30
9926,11,Gujarat,81523164,45867820,35655344,2021-12-01 23:30
9927,12,Haryana,28825041,18625304,10199737,2021-12-01 23:30
9928,13,Himachal Pradesh,11038403,5828587,5209816,2021-12-01 23:30
9929,14,Jammu and Kashmir,16698957,9605609,7093348,2021-12-01 23:30
9930,15,Jharkhand,24629747,16653114,7976633,2021-12-01 23:30
9931,16,Karnataka,75444503,45079481,30365022,2021-12-01 23:30
9932,17,Kerala,43127813,25697638,17430175,2021-12-01 23:30
9933,18,Ladakh,383563,212072,171491,2021-12-01 23:30
9934,19,Lakshadweep,104968,55432,49536,2021-12-01 23:30
9935,20,Madhya Pradesh,88139196,51219723,36919473,2021-12-01 23:30
9936,21,Maharashtra,115233772,74687979,40545793,2021-12-01 23:30
9937,22,Manipur,2168204,1284657,883547,2021-12-01 23:30
9938,23,Meghalaya,1983652,1168603,815049,2021-12-01 23:30
9939,24,Mizoram,1295897,734442,561455,2021-12-01 23:30
9940,25,Nagaland,1289392,739787,549605,2021-12-01 23:30
9941,26,Odisha,43837084,27914369,15922715,2021-12-01 23:30
9942,27,Puducherry,1248503,770388,478115,2021-12-01 23:30
9943,28,Punjab,24226632,16573020,7653612,2021-12-01 23:30
9944,29,Rajasthan,68846196,43599216,25246980,2021-12-01 23:30
9945,30,Sikkim,993750,523297,470453,2021-12-01 23:30
9946,31,Tamil Nadu,70726739,45550375,25176364,2021-12-01 23:30
9947,32,Telangana,38016635,25055238,12961397,2021-12-01 23:30
9948,33,Tripura,4584435,2554489,2029946,2021-12-01 23:30
9949,34,Uttar Pradesh,163792118,112828916,50963202,2021-12-01 23:30
9950,35,Uttarakhand,12741378,7594083,5147295,2021-12-01 23:30
9951,36,West Bengal,93107406,63368448,29738958,2021-12-01 23:30
9952,37,Daman and Diu,493568,279521,214047,2021-12-01 23:30
9953,1,Andaman and Nicobar Islands,557403,297052,260351,2021-12-02 23:30
9954,2,Andhra Pradesh,60356174,35183015,25173159,2021-12-02 23:30
9955,3,Arunachal Pradesh,1410758,795857,614901,2021-12-02 23:30
9956,4,Assam,33607654,21286259,12321395,2021-12-02 23:30
9957,5,Bihar,83096729,54778033,28318696,2021-12-02 23:30
9958,6,Chandigarh,1583128,943618,639510,2021-12-02 23:30
9959,7,Chhattisgarh,26221548,16568450,9653098,2021-12-02 23:30
9960,8,Dadra and Nagar Haveli,623714,395738,227976,2021-12-02 23:30
9961,9,Delhi,22963808,13965888,8997920,2021-12-02 23:30
9962,10,Goa,2323528,1284838,1038690,2021-12-02 23:30
9963,11,Gujarat,81940528,45903396,36037132,2021-12-02 23:30
9964,12,Haryana,28951502,18657144,10294358,2021-12-02 23:30
9965,13,Himachal Pradesh,11096127,5831561,5264566,2021-12-02 23:30
9966,14,Jammu and Kashmir,16767034,9609238,7157796,2021-12-02 23:30
9967,15,Jharkhand,24779634,16709960,8069674,2021-12-02 23:30
9968,16,Karnataka,75936606,45245878,30690728,2021-12-02 23:30
9969,17,Kerala,43417445,25730130,17687315,2021-12-02 23:30
9970,18,Ladakh,383980,212205,171775,2021-12-02 23:30
9971,19,Lakshadweep,105099,55441,49658,2021-12-02 23:30
9972,20,Madhya Pradesh,88794881,51266179,37528702,2021-12-02 23:30
9973,21,Maharashtra,116218434,75048890,41169544,2021-12-02 23:30
9974,22,Manipur,2175857,1286268,889589,2021-12-02 23:30
9975,23,Meghalaya,1989942,1170779,819163,2021-12-02 23:30
9976,24,Mizoram,1298272,734921,563351,2021-12-02 23:30
9977,25,Nagaland,1291580,740626,550954,2021-12-02 23:30
9978,26,Odisha,44064875,27966239,16098636,2021-12-02 23:30
9979,27,Puducherry,1255641,773604,482037,2021-12-02 23:30
9980,28,Punjab,24329664,16597774,7731890,2021-12-02 23:30
9981,29,Rajasthan,69222240,43673976,25548264,2021-12-02 23:30
9982,30,Sikkim,994449,523346,471103,2021-12-02 23:30
9983,31,Tamil Nadu,71064022,45686172,25377850,2021-12-02 23:30
9984,32,Telangana,38247408,25165533,13081875,2021-12-02 23:30
9985,33,Tripura,4592759,2555677,2037082,2021-12-02 23:30
9986,34,Uttar Pradesh,164971859,113337854,51634005,2021-12-02 23:30
9987,35,Uttarakhand,12803434,7601344,5202090,2021-12-02 23:30
9988,36,West Bengal,93616138,63481198,30134940,2021-12-02 23:30
9989,37,Daman and Diu,494328,279703,214625,2021-12-02 23:30
9990,1,Andaman and Nicobar Islands,559347,297145,262202,2021-12-03 23:30
9991,2,Andhra Pradesh,60729083,35408952,25320131,2021-12-03 23:30
9992,3,Arunachal Pradesh,1413038,796483,616555,2021-12-03 23:30
9993,4,Assam,33848126,21364387,12483739,2021-12-03 23:30
9994,5,Bihar,83690164,54896993,28793171,2021-12-03 23:30
9995,6,Chandigarh,1588096,944710,643386,2021-12-03 23:30
9996,7,Chhattisgarh,26380439,16617555,9762884,2021-12-03 23:30
9997,8,Dadra and Nagar Haveli,625441,396040,229401,2021-12-03 23:30
9998,9,Delhi,23068428,14005365,9063063,2021-12-03 23:30
9999,10,Goa,2326944,1285559,1041385,2021-12-03 23:30
10000,11,Gujarat,82320669,45944986,36375683,2021-12-03 23:30
10001,12,Haryana,29092351,18691724,10400627,2021-12-03 23:30
10002,13,Himachal Pradesh,11167429,5834766,5332663,2021-12-03 23:30
10003,14,Jammu and Kashmir,16832100,9613144,7218956,2021-12-03 23:30
10004,15,Jharkhand,24942351,16768958,8173393,2021-12-03 23:30
10005,16,Karnataka,76495895,45417165,31078730,2021-12-03 23:30
10006,17,Kerala,43641448,25755370,17886078,2021-12-03 23:30
10007,18,Ladakh,384272,212275,171997,2021-12-03 23:30
10008,19,Lakshadweep,105245,55454,49791,2021-12-03 23:30
10009,20,Madhya Pradesh,89234873,51300849,37934024,2021-12-03 23:30
10010,21,Maharashtra,117241115,75433820,41807295,2021-12-03 23:30
10011,22,Manipur,2184964,1288350,896614,2021-12-03 23:30
10012,23,Meghalaya,1994755,1172300,822455,2021-12-03 23:30
10013,24,Mizoram,1300742,736488,564254,2021-12-03 23:30
10014,25,Nagaland,1294607,741817,552790,2021-12-03 23:30
10015,26,Odisha,44299694,28022835,16276859,2021-12-03 23:30
10016,27,Puducherry,1262480,776643,485837,2021-12-03 23:30
10017,28,Punjab,24428107,16621648,7806459,2021-12-03 23:30
10018,29,Rajasthan,69713790,43771175,25942615,2021-12-03 23:30
10019,30,Sikkim,995272,523437,471835,2021-12-03 23:30
10020,31,Tamil Nadu,71400705,45830710,25569995,2021-12-03 23:30
10021,32,Telangana,38523281,25299053,13224228,2021-12-03 23:30
10022,33,Tripura,4600508,2556916,2043592,2021-12-03 23:30
10023,34,Uttar Pradesh,166180707,113851334,52329373,2021-12-03 23:30
10024,35,Uttarakhand,12866164,7609358,5256806,2021-12-03 23:30
10025,36,West Bengal,94171776,63598926,30572850,2021-12-03 23:30
10026,37,Daman and Diu,495712,279951,215761,2021-12-03 23:30
10027,1,Andaman and Nicobar Islands,561084,297303,263781,2021-12-04 23:30
10028,2,Andhra Pradesh,61148742,35663596,25485146,2021-12-04 23:30
10029,3,Arunachal Pradesh,1414992,796959,618033,2021-12-04 23:30
10030,4,Assam,34071903,21440730,12631173,2021-12-04 23:30
10031,5,Bihar,85266616,55178657,30087959,2021-12-04 23:30
10032,6,Chandigarh,1594958,946170,648788,2021-12-04 23:30
10033,7,Chhattisgarh,26657766,16724128,9933638,2021-12-04 23:30
10034,8,Dadra and Nagar Haveli,627097,396331,230766,2021-12-04 23:30
10035,9,Delhi,23233734,14067990,9165744,2021-12-04 23:30
10036,10,Goa,2331883,1286728,1045155,2021-12-04 23:30
10037,11,Gujarat,82726822,45993901,36732921,2021-12-04 23:30
10038,12,Haryana,29232253,18725492,10506761,2021-12-04 23:30
10039,13,Himachal Pradesh,11227173,5837925,5389248,2021-12-04 23:30
10040,14,Jammu and Kashmir,16886515,9616806,7269709,2021-12-04 23:30
10041,15,Jharkhand,25079537,16820570,8258967,2021-12-04 23:30
10042,16,Karnataka,77023872,45578451,31445421,2021-12-04 23:30
10043,17,Kerala,43834366,25777945,18056421,2021-12-04 23:30
10044,18,Ladakh,384795,212359,172436,2021-12-04 23:30
10045,19,Lakshadweep,105404,55463,49941,2021-12-04 23:30
10046,20,Madhya Pradesh,89957482,51356031,38601451,2021-12-04 23:30
10047,21,Maharashtra,118264823,75812508,42452315,2021-12-04 23:30
10048,22,Manipur,2192443,1290216,902227,2021-12-04 23:30
10049,23,Meghalaya,1997250,1173179,824071,2021-12-04 23:30
10050,24,Mizoram,1301381,736891,564490,2021-12-04 23:30
10051,25,Nagaland,1295189,742154,553035,2021-12-04 23:30
10052,26,Odisha,44471483,28064845,16406638,2021-12-04 23:30
10053,27,Puducherry,1270936,780564,490372,2021-12-04 23:30
10054,28,Punjab,24539586,16648639,7890947,2021-12-04 23:30
10055,29,Rajasthan,70843630,43967258,26876372,2021-12-04 23:30
10056,30,Sikkim,995610,523497,472113,2021-12-04 23:30
10057,31,Tamil Nadu,72965290,46355042,26610248,2021-12-04 23:30
10058,32,Telangana,38847307,25466946,13380361,2021-12-04 23:30
10059,33,Tripura,4606285,2557786,2048499,2021-12-04 23:30
10060,34,Uttar Pradesh,167306906,114319011,52987895,2021-12-04 23:30
10061,35,Uttarakhand,12938178,7618611,5319567,2021-12-04 23:30
10062,36,West Bengal,94534488,63671249,30863239,2021-12-04 23:30
10063,37,Daman and Diu,497431,280402,217029,2021-12-04 23:30
10064,1,Andaman and Nicobar Islands,561598,297328,264270,2021-12-05 23:30
10065,2,Andhra Pradesh,61479344,35892527,25586817,2021-12-05 23:30
10066,3,Arunachal Pradesh,1415186,797015,618171,2021-12-05 23:30
10067,4,Assam,34185093,21485439,12699654,2021-12-05 23:30
10068,5,Bihar,85710116,55265539,30444577,2021-12-05 23:30
10069,6,Chandigarh,1597911,946805,651106,2021-12-05 23:30
10070,7,Chhattisgarh,26758495,16766880,9991615,2021-12-05 23:30
10071,8,Dadra and Nagar Haveli,627221,396371,230850,2021-12-05 23:30
10072,9,Delhi,23279025,14087345,9191680,2021-12-05 23:30
10073,10,Goa,2331885,1286729,1045156,2021-12-05 23:30
10074,11,Gujarat,82842882,46010679,36832203,2021-12-05 23:30
10075,12,Haryana,29288734,18740239,10548495,2021-12-05 23:30
10076,13,Himachal Pradesh,11229262,5838123,5391139,2021-12-05 23:30
10077,14,Jammu and Kashmir,16920111,9617655,7302456,2021-12-05 23:30
10078,15,Jharkhand,25219412,16868540,8350872,2021-12-05 23:30
10079,16,Karnataka,77192425,45638036,31554389,2021-12-05 23:30
10080,17,Kerala,43843393,25779370,18064023,2021-12-05 23:30
10081,18,Ladakh,384795,212359,172436,2021-12-05 23:30
10082,19,Lakshadweep,105511,55469,50042,2021-12-05 23:30
10083,20,Madhya Pradesh,90151542,51369073,38782469,2021-12-05 23:30
10084,21,Maharashtra,118444773,75889470,42555303,2021-12-05 23:30
10085,22,Manipur,2195921,1291457,904464,2021-12-05 23:30
10086,23,Meghalaya,1997486,1173288,824198,2021-12-05 23:30
10087,24,Mizoram,1301412,736910,564502,2021-12-05 23:30
10088,25,Nagaland,1297068,743385,553683,2021-12-05 23:30
10089,26,Odisha,44519434,28080922,16438512,2021-12-05 23:30
10090,27,Puducherry,1275197,782832,492365,2021-12-05 23:30
10091,28,Punjab,24560878,16654472,7906406,2021-12-05 23:30
10092,29,Rajasthan,70988235,43998601,26989634,2021-12-05 23:30
10093,30,Sikkim,995610,523497,472113,2021-12-05 23:30
10094,31,Tamil Nadu,73306467,46485652,26820815,2021-12-05 23:30
10095,32,Telangana,38916909,25510049,13406860,2021-12-05 23:30
10096,33,Tripura,4608016,2557912,2050104,2021-12-05 23:30
10097,34,Uttar Pradesh,167790317,114550351,53239966,2021-12-05 23:30
10098,35,Uttarakhand,12975153,7622998,5352155,2021-12-05 23:30
10099,36,West Bengal,94626346,63696145,30930201,2021-12-05 23:30
10100,37,Daman and Diu,497431,280402,217029,2021-12-05 23:30
10101,1,Andaman and Nicobar Islands,564113,297471,266642,2021-12-06 23:30
10102,2,Andhra Pradesh,61976750,36184940,25791810,2021-12-06 23:30
10103,3,Arunachal Pradesh,1418139,797656,620483,2021-12-06 23:30
10104,4,Assam,34347936,21512286,12835650,2021-12-06 23:30
10105,5,Bihar,86339998,55384154,30955844,2021-12-06 23:30
10106,6,Chandigarh,1603744,948126,655618,2021-12-06 23:30
10107,7,Chhattisgarh,26898546,16819391,10079155,2021-12-06 23:30
10108,8,Dadra and Nagar Haveli,629269,396782,232487,2021-12-06 23:30
10109,9,Delhi,23451941,14156155,9295786,2021-12-06 23:30
10110,10,Goa,2337387,1288022,1049365,2021-12-06 23:30
10111,11,Gujarat,83169818,46057699,37112119,2021-12-06 23:30
10112,12,Haryana,29444380,18774269,10670111,2021-12-06 23:30
10113,13,Himachal Pradesh,11240024,5839661,5400363,2021-12-06 23:30
10114,14,Jammu and Kashmir,16984722,9621865,7362857,2021-12-06 23:30
10115,15,Jharkhand,25397504,16929494,8468010,2021-12-06 23:30
10116,16,Karnataka,77730127,45799962,31930165,2021-12-06 23:30
10117,17,Kerala,44061376,25804150,18257226,2021-12-06 23:30
10118,18,Ladakh,385204,212462,172742,2021-12-06 23:30
10119,19,Lakshadweep,105679,55473,50206,2021-12-06 23:30
10120,20,Madhya Pradesh,90734275,51410161,39324114,2021-12-06 23:30
10121,21,Maharashtra,119474051,76265845,43208206,2021-12-06 23:30
10122,22,Manipur,2201449,1292766,908683,2021-12-06 23:30
10123,23,Meghalaya,2006124,1176943,829181,2021-12-06 23:30
10124,24,Mizoram,1302699,737185,565514,2021-12-06 23:30
10125,25,Nagaland,1299915,744914,555001,2021-12-06 23:30
10126,26,Odisha,44771263,28134312,16636951,2021-12-06 23:30
10127,27,Puducherry,1284152,787559,496593,2021-12-06 23:30
10128,28,Punjab,24674909,16682402,7992507,2021-12-06 23:30
10129,29,Rajasthan,71463029,44099758,27363271,2021-12-06 23:30
10130,30,Sikkim,996766,523613,473153,2021-12-06 23:30
10131,31,Tamil Nadu,73681799,46627415,27054384,2021-12-06 23:30
10132,32,Telangana,39280894,25703842,13577052,2021-12-06 23:30
10133,33,Tripura,4611769,2558302,2053467,2021-12-06 23:30
10134,34,Uttar Pradesh,169036615,115054567,53982048,2021-12-06 23:30
10135,35,Uttarakhand,13058633,7633869,5424764,2021-12-06 23:30
10136,36,West Bengal,95099319,63766593,31332726,2021-12-06 23:30
10137,37,Daman and Diu,499937,281156,218781,2021-12-06 23:30
10138,1,Andaman and Nicobar Islands,566422,297612,268810,2021-12-07 23:30
10139,2,Andhra Pradesh,62367956,36429574,25938382,2021-12-07 23:30
10140,3,Arunachal Pradesh,1420831,798184,622647,2021-12-07 23:30
10141,4,Assam,34500295,21533045,12967250,2021-12-07 23:30
10142,5,Bihar,86969738,55501650,31468088,2021-12-07 23:30
10143,6,Chandigarh,1609663,949484,660179,2021-12-07 23:30
10144,7,Chhattisgarh,27021286,16864527,10156759,2021-12-07 23:30
10145,8,Dadra and Nagar Haveli,631778,397325,234453,2021-12-07 23:30
10146,9,Delhi,23610818,14220140,9390678,2021-12-07 23:30
10147,10,Goa,2341803,1289060,1052743,2021-12-07 23:30
10148,11,Gujarat,83553006,46110484,37442522,2021-12-07 23:30
10149,12,Haryana,29627645,18814618,10813027,2021-12-07 23:30
10150,13,Himachal Pradesh,11249454,5841235,5408219,2021-12-07 23:30
10151,14,Jammu and Kashmir,17049425,9626018,7423407,2021-12-07 23:30
10152,15,Jharkhand,25582323,16996229,8586094,2021-12-07 23:30
10153,16,Karnataka,78221041,45948275,32272766,2021-12-07 23:30
10154,17,Kerala,44114689,25810690,18303999,2021-12-07 23:30
10155,18,Ladakh,385528,212539,172989,2021-12-07 23:30
10156,19,Lakshadweep,105846,55484,50362,2021-12-07 23:30
10157,20,Madhya Pradesh,91059325,51443992,39615333,2021-12-07 23:30
10158,21,Maharashtra,120313826,76569703,43744123,2021-12-07 23:30
10159,22,Manipur,2207278,1294106,913172,2021-12-07 23:30
10160,23,Meghalaya,2016404,1181663,834741,2021-12-07 23:30
10161,24,Mizoram,1305108,737949,567159,2021-12-07 23:30
10162,25,Nagaland,1303117,746353,556764,2021-12-07 23:30
10163,26,Odisha,45050714,28193978,16856736,2021-12-07 23:30
10164,27,Puducherry,1292392,791681,500711,2021-12-07 23:30
10165,28,Punjab,24801294,16713927,8087367,2021-12-07 23:30
10166,29,Rajasthan,71968466,44201221,27767245,2021-12-07 23:30
10167,30,Sikkim,997848,523742,474106,2021-12-07 23:30
10168,31,Tamil Nadu,74099266,46781750,27317516,2021-12-07 23:30
10169,32,Telangana,39657751,25913238,13744513,2021-12-07 23:30
10170,33,Tripura,4617551,2559082,2058469,2021-12-07 23:30
10171,34,Uttar Pradesh,170719319,115705479,55013840,2021-12-07 23:30
10172,35,Uttarakhand,13128121,7642982,5485139,2021-12-07 23:30
10173,36,West Bengal,95568751,63842696,31726055,2021-12-07 23:30
10174,37,Daman and Diu,502386,281976,220410,2021-12-07 23:30
10175,1,Andaman and Nicobar Islands,568734,297745,270989,2021-12-08 23:30
10176,2,Andhra Pradesh,62838133,36712885,26125248,2021-12-08 23:30
10177,3,Arunachal Pradesh,1423960,798768,625192,2021-12-08 23:30
10178,4,Assam,34601423,21547619,13053804,2021-12-08 23:30
10179,5,Bihar,87407379,55586150,31821229,2021-12-08 23:30
10180,6,Chandigarh,1613498,950404,663094,2021-12-08 23:30
10181,7,Chhattisgarh,27224004,16950894,10273110,2021-12-08 23:30
10182,8,Dadra and Nagar Haveli,634406,398026,236380,2021-12-08 23:30
10183,9,Delhi,23738365,14270650,9467715,2021-12-08 23:30
10184,10,Goa,2345324,1289915,1055409,2021-12-08 23:30
10185,11,Gujarat,83887161,46153968,37733193,2021-12-08 23:30
10186,12,Haryana,29763912,18843610,10920302,2021-12-08 23:30
10187,13,Himachal Pradesh,11257397,5842591,5414806,2021-12-08 23:30
10188,14,Jammu and Kashmir,17106418,9629872,7476546,2021-12-08 23:30
10189,15,Jharkhand,25761238,17058929,8702309,2021-12-08 23:30
10190,16,Karnataka,79053749,46165933,32887816,2021-12-08 23:30
10191,17,Kerala,44226104,25825227,18400877,2021-12-08 23:30
10192,18,Ladakh,385907,212640,173267,2021-12-08 23:30
10193,19,Lakshadweep,105979,55490,50489,2021-12-08 23:30
10194,20,Madhya Pradesh,92379141,51526313,40852828,2021-12-08 23:30
10195,21,Maharashtra,121117153,76848653,44268500,2021-12-08 23:30
10196,22,Manipur,2214271,1296010,918261,2021-12-08 23:30
10197,23,Meghalaya,2022726,1184457,838269,2021-12-08 23:30
10198,24,Mizoram,1307485,738536,568949,2021-12-08 23:30
10199,25,Nagaland,1305767,747406,558361,2021-12-08 23:30
10200,26,Odisha,45291982,28242528,17049454,2021-12-08 23:30
10201,27,Puducherry,1298694,795029,503665,2021-12-08 23:30
10202,28,Punjab,24827560,16721666,8105894,2021-12-08 23:30
10203,29,Rajasthan,72492691,44307004,28185687,2021-12-08 23:30
10204,30,Sikkim,998405,523805,474600,2021-12-08 23:30
10205,31,Tamil Nadu,74381085,46894293,27486792,2021-12-08 23:30
10206,32,Telangana,39966691,26078330,13888361,2021-12-08 23:30
10207,33,Tripura,4623119,2559711,2063408,2021-12-08 23:30
10208,34,Uttar Pradesh,172226281,116321298,55904983,2021-12-08 23:30
10209,35,Uttarakhand,13184352,7650307,5534045,2021-12-08 23:30
10210,36,West Bengal,95939303,63904966,32034337,2021-12-08 23:30
10211,37,Daman and Diu,504506,282712,221794,2021-12-08 23:30
10212,1,Andaman and Nicobar Islands,570898,297843,273055,2021-12-09 23:30
10213,2,Andhra Pradesh,63293672,36990541,26303131,2021-12-09 23:30
10214,3,Arunachal Pradesh,1426807,799357,627450,2021-12-09 23:30
10215,4,Assam,34747301,21563090,13184211,2021-12-09 23:30
10216,5,Bihar,88364735,55755961,32608774,2021-12-09 23:30
10217,6,Chandigarh,1617774,951378,666396,2021-12-09 23:30
10218,7,Chhattisgarh,27424359,17027012,10397347,2021-12-09 23:30
10219,8,Dadra and Nagar Haveli,637024,398611,238413,2021-12-09 23:30
10220,9,Delhi,23860997,14319201,9541796,2021-12-09 23:30
10221,10,Goa,2348455,1290559,1057896,2021-12-09 23:30
10222,11,Gujarat,84265562,46205064,38060498,2021-12-09 23:30
10223,12,Haryana,29921035,18876130,11044905,2021-12-09 23:30
10224,13,Himachal Pradesh,11265553,5843934,5421619,2021-12-09 23:30
10225,14,Jammu and Kashmir,17162755,9633602,7529153,2021-12-09 23:30
10226,15,Jharkhand,25916135,17113294,8802841,2021-12-09 23:30
10227,16,Karnataka,79398892,46273653,33125239,2021-12-09 23:30
10228,17,Kerala,44487687,25854082,18633605,2021-12-09 23:30
10229,18,Ladakh,386172,212727,173445,2021-12-09 23:30
10230,19,Lakshadweep,106117,55500,50617,2021-12-09 23:30
10231,20,Madhya Pradesh,92933219,51567145,41366074,2021-12-09 23:30
10232,21,Maharashtra,121939915,77116398,44823517,2021-12-09 23:30
10233,22,Manipur,2221253,1298042,923211,2021-12-09 23:30
10234,23,Meghalaya,2029901,1187356,842545,2021-12-09 23:30
10235,24,Mizoram,1310355,739582,570773,2021-12-09 23:30
